b, 1540139362.2682, -0.3972, 0.3562, -0.2692, 0.8018, 0, 3, 5, 23, 10, -1, -1, -2, 
b, 1540139362.3202, -0.3867, 0.3627, -0.2646, 0.8055, 2, 2, 11, -10, 3, 7, -1, 2, 
b, 1540139362.3739, -0.3716, 0.3709, -0.2603, 0.8102, -1, -3, 2, 14, -4, 1, 0, -2, 
b, 1540139362.4337, -0.3582, 0.3774, -0.2562, 0.8146, 0, -2, 5, -54, -4, 1, 0, 1, 
b, 1540139362.5017, -0.3470, 0.3848, -0.2514, 0.8174, 11, 1, -3, 26, -2, 5, 12, 7, 
b, 1540139362.5624, -0.3381, 0.3945, -0.2469, 0.8180, -4, -2, -7, -38, 20, -2, -9, -2, 
b, 1540139362.6136, -0.3314, 0.4017, -0.2451, 0.8177, -1, -3, -9, -28, -10, 4, 3, 0, 
b, 1540139362.6655, -0.3274, 0.4043, -0.2439, 0.8184, -2, -1, 2, -1, 2, -4, -3, 1, 
b, 1540139362.7183, -0.3261, 0.4053, -0.2427, 0.8188, 1, 0, -3, -10, -4, -2, -2, 1, 
b, 1540139362.7792, -0.3271, 0.4047, -0.2416, 0.8190, 1, -3, -9, -20, -2, 0, 1, 2, 
b, 1540139362.8310, -0.3279, 0.4044, -0.2411, 0.8190, -2, -4, -7, -41, -3, 0, 0, 1, 
b, 1540139362.8909, -0.3305, 0.4038, -0.2413, 0.8182, -2, 2, 5, 16, 1, -4, 1, -1, 
b, 1540139362.9519, -0.3306, 0.4043, -0.2417, 0.8177, 2, 1, 11, 44, -3, 0, 5, 4, 
b, 1540139363.0040, -0.3319, 0.4036, -0.2422, 0.8175, 5, -4, -9, -60, -22, 6, 2, 4, 
b, 1540139363.0557, -0.3314, 0.4030, -0.2440, 0.8175, 1, 4, 1, 15, 2, 0, -3, 2, 
b, 1540139363.1175, -0.3318, 0.4034, -0.2438, 0.8171, 1, 2, 0, -19, 7, 1, 3, -1, 
b, 1540139363.1693, -0.3316, 0.4042, -0.2442, 0.8167, -2, 2, 12, 71, 3, -4, 1, -1, 
b, 1540139363.2294, -0.3317, 0.4047, -0.2441, 0.8164, 1, -1, -2, 6, -6, 2, -1, -1, 
b, 1540139363.2811, -0.3318, 0.4045, -0.2452, 0.8161, -2, -4, 1, 2, 6, -4, -1, 1, 
b, 1540139363.3339, -0.3326, 0.4037, -0.2461, 0.8159, -2, 0, 0, -3, 4, 6, 1, -15, 
b, 1540139363.3937, -0.3341, 0.4030, -0.2474, 0.8153, -2, -3, 1, -12, 4, 1, -1, -1, 
b, 1540139363.4456, -0.3362, 0.4019, -0.2477, 0.8149, 0, -1, -2, -26, 9, 4, 1, -5, 
b, 1540139363.4995, -0.3365, 0.4008, -0.2486, 0.8150, 0, 1, -3, -34, 4, -4, -1, -4, 
b, 1540139363.5505, -0.3365, 0.4007, -0.2491, 0.8149, 0, 1, -5, 1, -14, -9, -4, -2, 
b, 1540139363.6191, -0.3361, 0.4011, -0.2487, 0.8151, 2, -2, -2, -4, -15, -2, 0, 0, 
b, 1540139363.6700, -0.3353, 0.4012, -0.2480, 0.8155, 0, 1, -1, 2, 1, -1, -1, -2, 
b, 1540139363.7239, -0.3346, 0.4012, -0.2477, 0.8159, 0, -2, 0, -28, -7, -3, 2, -5, 
b, 1540139363.7767, -0.3344, 0.4013, -0.2476, 0.8160, -1, 0, -9, -54, -10, 4, 1, -1, 
b, 1540139363.8296, -0.3340, 0.4016, -0.2484, 0.8157, -1, -3, -3, 6, -7, -1, 0, -1, 
b, 1540139363.8804, -0.3331, 0.4026, -0.2488, 0.8156, -6, -3, 0, -1, -3, -8, -8, -4, 
b, 1540139363.9403, -0.3329, 0.4029, -0.2490, 0.8154, -2, 2, 1, 2, 6, 3, 1, -2, 
b, 1540139364.0003, -0.3332, 0.4024, -0.2493, 0.8154, 1, 1, 1, 3, -2, 9, 2, 2, 
b, 1540139364.0530, -0.3333, 0.4025, -0.2499, 0.8151, 1, 0, -7, -15, -1, -2, -2, -1, 
b, 1540139364.1138, -0.3335, 0.4025, -0.2501, 0.8149, 0, 1, 11, -3, -9, -3, -4, -4, 
b, 1540139364.1677, -0.3334, 0.4025, -0.2502, 0.8150, 0, 0, -2, 13, 2, 5, 5, 1, 
b, 1540139364.2185, -0.3330, 0.4024, -0.2505, 0.8151, 1, 0, -6, -19, 1, 2, 2, 0, 
b, 1540139364.2704, -0.3327, 0.4024, -0.2505, 0.8152, 0, 0, 9, 33, 9, -1, 1, -11, 
b, 1540139364.3312, -0.3329, 0.4025, -0.2504, 0.8151, 0, 1, -8, -37, -9, -5, 0, 3, 
b, 1540139364.3841, -0.3320, 0.4027, -0.2501, 0.8155, 0, -4, 3, 34, -1, -1, -3, 0, 
b, 1540139364.4529, -0.3328, 0.4020, -0.2510, 0.8152, -2, -6, -14, -10, -1, -3, 1, -3, 
b, 1540139364.5048, -0.3330, 0.4016, -0.2510, 0.8154, -2, 0, 8, -12, 13, -2, -8, -2, 
b, 1540139364.5567, -0.3329, 0.4016, -0.2512, 0.8153, 0, -1, -7, 25, -14, 3, 1, 1, 
b, 1540139364.6095, -0.3333, 0.4019, -0.2510, 0.8151, -3, -2, 8, 29, 1, 3, -5, -3, 
b, 1540139364.6624, -0.3335, 0.4019, -0.2515, 0.8149, -2, -3, -3, 14, 8, 4, -3, -5, 
b, 1540139364.7204, -0.3336, 0.4017, -0.2516, 0.8149, -2, 2, -5, -11, 2, 1, 1, 4, 
b, 1540139364.7732, -0.3334, 0.4017, -0.2519, 0.8149, 1, 3, 9, -8, -6, -7, 0, 4, 
b, 1540139364.8269, -0.3320, 0.4023, -0.2524, 0.8149, 0, -2, 2, -15, -5, -1, 3, -2, 
b, 1540139364.8868, -0.3316, 0.4028, -0.2530, 0.8147, 0, -3, -6, 83, -8, 2, 0, 1, 
b, 1540139364.9386, -0.3311, 0.4030, -0.2537, 0.8146, -3, -2, 2, -12, -1, -2, -2, 1, 
b, 1540139365.0234, -0.3310, 0.4031, -0.2540, 0.8145, -2, -1, -5, -11, -3, -2, -18, -5, 
b, 1540139365.0733, -0.3318, 0.4034, -0.2540, 0.8140, 8, 1, -2, -50, -19, -6, 3, 1, 
b, 1540139365.1261, -0.3325, 0.4032, -0.2543, 0.8137, 2, -2, -4, -15, 8, 0, 6, 2, 
b, 1540139365.1870, -0.3331, 0.4027, -0.2549, 0.8135, -3, 2, 0, 8, 1, -5, -44, 2, 
b, 1540139365.2388, -0.3362, 0.4028, -0.2545, 0.8124, 4, 3, -2, 5, 5, 5, 36, 10, 
b, 1540139365.2997, -0.3364, 0.4036, -0.2527, 0.8124, 3, -1, 1, 1, -11, 5, -62, -21, 
b, 1540139365.3605, -0.3381, 0.4028, -0.2526, 0.8121, 2, -3, -3, 0, -66, 1, 34, 4, 
b, 1540139365.4123, -0.3380, 0.4026, -0.2521, 0.8125, 1, -3, -2, 6, 15, 2, -9, 1, 
b, 1540139365.4632, -0.3373, 0.4026, -0.2516, 0.8129, -1, -1, 9, 22, 6, -1, -25, -13, 
b, 1540139365.5252, -0.3370, 0.4031, -0.2520, 0.8127, 1, 3, -1, -8, 14, 2, -4, -2, 
b, 1540139365.5751, -0.3367, 0.4025, -0.2526, 0.8129, 1, 0, 3, -28, -6, -3, -32, -1, 
b, 1540139365.6370, -0.3367, 0.4024, -0.2528, 0.8129, -2, 1, 6, 33, -10, -3, -9, 1, 
b, 1540139365.6899, -0.3358, 0.4024, -0.2531, 0.8131, 1, 0, -4, -14, 3, 5, 15, 3, 
b, 1540139365.7568, -0.3349, 0.4027, -0.2530, 0.8134, 0, 3, 2, 24, -3, -4, 1, 6, 
b, 1540139365.8095, -0.3324, 0.4042, -0.2524, 0.8138, 2, 0, -1, -21, -16, -6, -6, 0, 
b, 1540139365.8703, -0.3293, 0.4064, -0.2502, 0.8146, -3, -1, 0, -8, -5, -7, -22, -3, 
b, 1540139365.9292, -0.3276, 0.4072, -0.2490, 0.8154, -1, -1, -3, -41, 10, -4, -26, -13, 
b, 1540139365.9800, -0.3281, 0.4061, -0.2501, 0.8154, 5, -1, -1, 8, -14, -4, 12, 2, 
b, 1540139366.0329, -0.3286, 0.4058, -0.2511, 0.8150, -1, 1, 7, 5, 11, -1, -16, -3, 
b, 1540139366.0878, -0.3292, 0.4059, -0.2514, 0.8146, -2, -1, -7, 1, 1, 1, 3, -8, 
b, 1540139366.1396, -0.3290, 0.4061, -0.2518, 0.8145, -4, -2, -1, -16, 1, -3, -3, 0, 
b, 1540139366.1995, -0.3292, 0.4057, -0.2519, 0.8146, -1, -1, -3, -8, -5, -1, -2, 0, 
b, 1540139366.2513, -0.3290, 0.4050, -0.2532, 0.8146, -1, -1, 4, 7, -3, 0, 1, 8, 
b, 1540139366.3032, -0.3297, 0.4041, -0.2540, 0.8145, 1, -1, -5, 15, -1, 0, 1, 6, 
b, 1540139366.3550, -0.3320, 0.4014, -0.2550, 0.8146, 7, -3, -8, -18, -23, 4, 8, 3, 
b, 1540139366.4089, -0.3345, 0.3997, -0.2556, 0.8142, -5, 2, 6, 42, 6, -4, -4, -2, 
b, 1540139366.4687, -0.3383, 0.3967, -0.2586, 0.8132, 1, 4, -3, 1, 8, -1, -2, -7, 
b, 1540139366.5216, -0.3435, 0.3925, -0.2605, 0.8124, 0, -5, -7, -10, -11, -2, -1, 0, 
b, 1540139366.5804, -0.3457, 0.3899, -0.2632, 0.8119, -1, 0, -2, 17, -3, -3, -1, 0, 
b, 1540139366.6333, -0.3477, 0.3885, -0.2645, 0.8113, 2, 1, -10, -19, -4, 0, -1, 1, 
b, 1540139366.6862, -0.3477, 0.3879, -0.2650, 0.8115, -2, 1, 3, 9, 2, -2, -2, -2, 
b, 1540139366.7461, -0.3485, 0.3872, -0.2654, 0.8113, 1, -1, 9, -22, 5, -2, 1, -2, 
b, 1540139366.7988, -0.3489, 0.3873, -0.2652, 0.8111, -1, 0, -4, -21, -4, -2, -4, -6, 
b, 1540139366.8517, -0.3492, 0.3879, -0.2647, 0.8109, 1, 0, -11, -17, -3, -3, -1, 0, 
b, 1540139366.9026, -0.3473, 0.3886, -0.2639, 0.8116, -4, 2, 1, -9, -2, 1, -2, -2, 
b, 1540139366.9634, -0.3459, 0.3889, -0.2648, 0.8118, -2, 0, 9, -2, 8, 1, -4, -12, 
b, 1540139367.0252, -0.3439, 0.3895, -0.2667, 0.8117, 2, 1, 0, -27, -15, -5, 1, 1, 
b, 1540139367.0761, -0.3426, 0.3917, -0.2685, 0.8106, -3, -5, -11, -31, -13, -8, -2, 1, 
b, 1540139367.1290, -0.3408, 0.3928, -0.2689, 0.8107, 2, -3, 3, -8, -8, -3, -1, 2, 
b, 1540139367.1808, -0.3401, 0.3925, -0.2690, 0.8111, 0, 0, 5, -3, -15, -8, 1, 1, 
b, 1540139367.2427, -0.3390, 0.3924, -0.2683, 0.8118, 1, -1, -6, -14, -2, 2, -3, 3, 
b, 1540139367.2935, -0.3378, 0.3932, -0.2673, 0.8123, -2, -2, -13, -5, -11, -8, -1, -4, 
b, 1540139367.3464, -0.3361, 0.3940, -0.2662, 0.8130, 0, 3, 4, -17, -4, 5, 2, 1, 
b, 1540139367.3982, -0.3338, 0.3956, -0.2639, 0.8138, -1, 2, -6, -25, 10, 11, 2, -4, 
b, 1540139367.4581, -0.3309, 0.3969, -0.2612, 0.8153, -2, -5, 4, 0, 8, -2, -1, -2, 
b, 1540139367.5101, -0.3250, 0.3995, -0.2561, 0.8181, -1, 0, 2, -10, 3, -1, 0, -3, 
b, 1540139367.5800, -0.3218, 0.4011, -0.2554, 0.8187, 0, -1, -11, -30, -1, 1, -1, -3, 
b, 1540139367.6468, -0.3194, 0.4011, -0.2550, 0.8198, -7, -2, 0, -1, -3, -7, -5, -1, 
b, 1540139367.6978, -0.3173, 0.4008, -0.2543, 0.8210, 2, 1, -4, -24, -5, -2, -1, 5, 
b, 1540139367.7585, -0.3160, 0.4011, -0.2534, 0.8216, -1, 0, -8, -18, -5, -3, -2, -3, 
b, 1540139367.8104, -0.3137, 0.4017, -0.2546, 0.8218, 0, -2, -6, -12, 4, 3, 0, 0, 
b, 1540139367.8642, -0.3120, 0.4022, -0.2560, 0.8218, 0, 1, -2, 6, -12, -3, 3, 0, 
b, 1540139367.9151, -0.3093, 0.4037, -0.2592, 0.8210, -3, -5, -2, 8, -3, 0, 0, 4, 
b, 1540139367.9689, -0.3083, 0.4053, -0.2610, 0.8200, 0, -3, -2, -9, -3, -3, 0, -1, 
b, 1540139368.0228, -0.3087, 0.4064, -0.2613, 0.8193, 0, -1, -4, 10, 3, -4, -2, 2, 
b, 1540139368.0810, -0.3095, 0.4067, -0.2608, 0.8190, -1, 2, -8, -16, -3, 0, 0, 0, 
b, 1540139368.1507, -0.3098, 0.4072, -0.2600, 0.8189, 4, 0, 3, 59, -9, 5, 2, -5, 
b, 1540139368.2026, -0.3098, 0.4078, -0.2611, 0.8182, 4, -1, 1, 37, 0, 3, 1, 4, 
b, 1540139368.2534, -0.3110, 0.4062, -0.2644, 0.8176, 0, -2, -1, 32, -1, 1, 1, 2, 
b, 1540139368.3133, -0.3126, 0.4043, -0.2681, 0.8167, 0, 0, -1, -13, 2, -2, 1, -2, 
b, 1540139368.3653, -0.3151, 0.4031, -0.2715, 0.8151, -1, 0, -5, -15, -1, 1, 2, 0, 
b, 1540139368.4180, -0.3168, 0.4032, -0.2730, 0.8139, 2, -3, -10, 22, -11, 1, 1, 0, 
b, 1540139368.4709, -0.3207, 0.4032, -0.2732, 0.8123, -2, 1, 2, 15, 0, 2, 1, -1, 
b, 1540139368.5309, -0.3243, 0.4029, -0.2717, 0.8116, 0, -2, 1, -8, 5, 5, 3, -8, 
b, 1540139368.5915, -0.3287, 0.4017, -0.2701, 0.8109, 1, -2, 1, 11, 0, 2, 2, 1, 
b, 1540139368.6444, -0.3303, 0.4012, -0.2694, 0.8107, 0, -2, -4, -35, 4, -1, 1, 2, 
b, 1540139368.7042, -0.3323, 0.4003, -0.2690, 0.8105, -2, -6, 2, 16, 1, 1, -1, 2, 
b, 1540139368.7561, -0.3333, 0.4001, -0.2676, 0.8107, 2, 0, 2, -9, 11, 5, -1, 0, 
b, 1540139368.8159, -0.3345, 0.4015, -0.2647, 0.8104, 0, 0, -2, 0, -3, 0, -2, 0, 
b, 1540139368.8768, -0.3364, 0.4038, -0.2593, 0.8102, 0, -1, 1, -2, 3, 4, 2, -1, 
b, 1540139368.9358, -0.3383, 0.4041, -0.2520, 0.8116, -1, -2, -3, 2, -1, 0, 4, 0, 
b, 1540139368.9964, -0.3408, 0.4015, -0.2442, 0.8143, -2, 0, 3, 29, -2, -1, -1, -3, 
b, 1540139369.0566, -0.3441, 0.3975, -0.2372, 0.8169, -1, -4, -11, -20, -1, -1, 1, 1, 
b, 1540139369.1164, -0.3467, 0.3940, -0.2314, 0.8192, -1, -2, -3, -3, -1, -4, 1, 1, 
b, 1540139369.1842, -0.3487, 0.3909, -0.2267, 0.8210, 1, 1, -2, 19, -15, -4, -2, 5, 
b, 1540139369.2441, -0.3503, 0.3885, -0.2234, 0.8224, 1, 1, 1, 1, -2, -6, -4, -1, 
b, 1540139369.2969, -0.3515, 0.3857, -0.2219, 0.8236, -2, 1, 3, 19, -4, -3, 2, -2, 
b, 1540139369.3637, -0.3515, 0.3837, -0.2216, 0.8247, 0, -2, -6, -23, 5, -1, 1, -3, 
b, 1540139369.4246, -0.3499, 0.3817, -0.2234, 0.8258, -3, 0, 2, -16, 10, -1, -2, -3, 
b, 1540139369.4755, -0.3478, 0.3803, -0.2260, 0.8266, 2, 2, -2, -6, 1, -3, 0, 2, 
b, 1540139369.5354, -0.3456, 0.3802, -0.2284, 0.8269, 0, 2, 3, 14, 5, 4, 0, 1, 
b, 1540139369.5892, -0.3445, 0.3814, -0.2293, 0.8266, -5, -4, 2, -9, 0, -1, 1, 1, 
b, 1540139369.6410, -0.3418, 0.3846, -0.2294, 0.8262, -2, -2, -3, -13, 3, 1, -1, 2, 
b, 1540139369.6929, -0.3405, 0.3853, -0.2296, 0.8264, -1, 0, 10, 29, 2, 2, -3, -1, 
b, 1540139369.7427, -0.3384, 0.3853, -0.2310, 0.8268, -2, 2, 11, 27, 0, -3, 1, 1, 
b, 1540139369.7996, -0.3372, 0.3853, -0.2326, 0.8269, -2, -2, -5, -37, -2, -3, 0, -2, 
b, 1540139369.8514, -0.3365, 0.3868, -0.2355, 0.8256, 0, 1, -4, -13, -1, -1, 0, 0, 
b, 1540139369.9043, -0.3364, 0.3888, -0.2368, 0.8243, 0, 2, -4, 4, -8, 2, 3, -1, 
b, 1540139369.9562, -0.3357, 0.3906, -0.2368, 0.8238, 2, 0, -1, 48, -5, 2, 1, -3, 
b, 1540139370.0160, -0.3354, 0.3900, -0.2377, 0.8240, 1, -2, -6, -13, 10, 4, -1, 0, 
b, 1540139370.0758, -0.3366, 0.3889, -0.2394, 0.8235, -2, -1, 3, -1, -2, 0, -3, -1, 
b, 1540139370.1367, -0.3363, 0.3880, -0.2429, 0.8230, 0, 0, 0, 11, 4, -4, -1, 3, 
b, 1540139370.1965, -0.3349, 0.3880, -0.2482, 0.8220, -1, 1, 0, 15, 2, 2, 1, -2, 
b, 1540139370.2556, -0.3327, 0.3899, -0.2538, 0.8203, 0, -2, -1, 1, 3, 1, -1, -2, 
b, 1540139370.3244, -0.3303, 0.3927, -0.2583, 0.8185, -3, 0, 4, 16, 7, 0, -1, -8, 
b, 1540139370.3843, -0.3275, 0.3952, -0.2619, 0.8173, -1, -2, -20, -31, -5, 1, 1, -1, 
b, 1540139370.4451, -0.3247, 0.3973, -0.2646, 0.8165, 1, 1, 1, 9, 3, 2, 0, -2, 
b, 1540139370.4959, -0.3231, 0.3993, -0.2665, 0.8156, 1, 1, 5, 5, 8, 7, 1, 1, 
b, 1540139370.5480, -0.3224, 0.4007, -0.2672, 0.8149, 0, 2, -4, -11, 2, 1, 0, -2, 
b, 1540139370.6017, -0.3223, 0.4010, -0.2673, 0.8148, -2, -2, -15, -17, 6, 0, 0, 0, 
b, 1540139370.6615, -0.3226, 0.4011, -0.2675, 0.8146, 1, 1, 4, 20, -7, 0, -2, 4, 
b, 1540139370.7134, -0.3233, 0.4008, -0.2679, 0.8143, 1, -1, 1, 6, 0, 2, 1, -9, 
b, 1540139370.7672, -0.3238, 0.4005, -0.2681, 0.8142, 1, 0, -1, 18, 6, 1, -1, 1, 
b, 1540139370.8271, -0.3241, 0.4004, -0.2682, 0.8140, -2, -1, 1, -6, 13, 1, 1, 1, 
b, 1540139370.8790, -0.3237, 0.4001, -0.2703, 0.8137, -1, 2, 7, 16, -4, 0, -3, -1, 
b, 1540139370.9388, -0.3224, 0.4002, -0.2735, 0.8130, -1, 1, 0, 3, -1, -1, 0, 2, 
b, 1540139370.9916, -0.3223, 0.3992, -0.2766, 0.8126, -1, -2, 1, -6, 10, -4, -2, -2, 
b, 1540139371.0435, -0.3213, 0.3976, -0.2800, 0.8126, 2, 0, -3, -6, 9, 0, 3, 1, 
b, 1540139371.1044, -0.3204, 0.3965, -0.2823, 0.8126, 1, -1, -4, -2, -4, -3, 1, 1, 
b, 1540139371.1562, -0.3199, 0.3962, -0.2853, 0.8120, -2, 0, -5, 14, -3, -1, -1, -4, 
b, 1540139371.2080, -0.3195, 0.3969, -0.2877, 0.8109, -4, 1, 6, 3, 5, -1, -2, 2, 
b, 1540139371.2769, -0.3188, 0.3978, -0.2886, 0.8104, 1, 2, 2, -14, 8, -2, 0, 1, 
b, 1540139371.3277, -0.3183, 0.4000, -0.2893, 0.8093, 2, 1, -4, 2, -7, 5, 1, -1, 
b, 1540139371.3816, -0.3176, 0.4006, -0.2894, 0.8092, -1, 0, 5, 6, 0, -1, -1, -2, 
b, 1540139371.4414, -0.3171, 0.4011, -0.2899, 0.8090, 2, 1, 7, 9, -38, -6, -2, -1, 
b, 1540139371.5082, -0.3167, 0.4020, -0.2906, 0.8085, 2, -1, -2, -5, 4, -1, -1, -2, 
b, 1540139371.5691, -0.3163, 0.4026, -0.2906, 0.8083, -1, -2, -3, -27, 2, 0, 1, -3, 
b, 1540139371.6209, -0.3163, 0.4026, -0.2906, 0.8083, 1, 3, -8, 30, -19, 0, -1, -2, 
b, 1540139371.6818, -0.3163, 0.4026, -0.2906, 0.8083, -1, 0, -1, -15, 5, 1, -2, 1, 
b, 1540139371.7406, -0.3163, 0.4026, -0.2906, 0.8083, -4, -1, 1, -5, -5, 0, -1, -1, 
b, 1540139371.7925, -0.3164, 0.4026, -0.2907, 0.8083, 1, 2, 0, -10, 3, 2, -4, -11, 
b, 1540139371.8464, -0.3163, 0.4026, -0.2906, 0.8083, -1, 0, -4, -20, -6, -4, -2, 0, 
b, 1540139371.9072, -0.3168, 0.4024, -0.2906, 0.8082, -1, -1, 3, 1, 1, 0, -2, -4, 
b, 1540139371.9590, -0.3171, 0.4021, -0.2904, 0.8083, 0, -3, 7, 35, -3, 3, 1, 2, 
b, 1540139372.0109, -0.3177, 0.4020, -0.2904, 0.8082, -2, -3, 0, -18, 6, -1, 1, -11, 
b, 1540139372.0807, -0.3177, 0.4021, -0.2904, 0.8081, -1, 0, 1, -2, -7, -3, 0, 2, 
b, 1540139372.1386, -0.3177, 0.4021, -0.2904, 0.8080, -2, 2, 1, -45, 6, -4, -3, -2, 
b, 1540139372.1905, -0.3181, 0.4022, -0.2903, 0.8080, 0, -2, 1, -28, -2, -2, -1, 1, 
b, 1540139372.2433, -0.3179, 0.4023, -0.2905, 0.8079, 0, 0, -2, -20, -3, 3, 3, -4, 
b, 1540139372.2962, -0.3182, 0.4026, -0.2903, 0.8077, -1, -3, 1, -21, -2, 0, 1, -1, 
b, 1540139372.3480, -0.3182, 0.4026, -0.2903, 0.8077, -1, 2, -3, 26, 7, 2, -3, 2, 
b, 1540139372.3998, -0.3187, 0.4025, -0.2897, 0.8077, -1, 1, 0, 1, 1, -1, -2, -1, 
b, 1540139372.4549, -0.3191, 0.4025, -0.2891, 0.8078, 0, 0, 2, 2, -2, 0, 0, -1, 
b, 1540139372.5056, -0.3205, 0.4029, -0.2872, 0.8077, -1, 0, 3, -12, -3, 0, -1, -1, 
b, 1540139372.5584, -0.3219, 0.4030, -0.2838, 0.8083, 2, 2, 2, 33, -24, 0, 3, 1, 
b, 1540139372.6113, -0.3230, 0.4025, -0.2815, 0.8089, -1, 2, 3, 43, 2, 1, -2, 2, 
b, 1540139372.6631, -0.3248, 0.4014, -0.2786, 0.8098, 0, 0, 7, 1, 2, -5, -2, -1, 
b, 1540139372.7160, -0.3258, 0.4009, -0.2770, 0.8102, -1, 0, -3, -2, 5, -2, -5, -1, 
b, 1540139372.7680, -0.3267, 0.4003, -0.2755, 0.8106, 2, -1, -4, -2, -1, -2, 3, 2, 
b, 1540139372.8207, -0.3279, 0.3997, -0.2741, 0.8109, -1, 0, -2, -14, 3, 0, -2, 2, 
b, 1540139372.8736, -0.3297, 0.3997, -0.2706, 0.8113, -2, -5, -16, -28, -4, -3, 0, 1, 
b, 1540139372.9264, -0.3322, 0.3992, -0.2661, 0.8121, 2, 0, -8, -9, 4, -2, 3, 4, 
b, 1540139372.9783, -0.3341, 0.3979, -0.2593, 0.8141, 2, -1, -2, -9, 2, -2, 2, 0, 
b, 1540139373.0312, -0.3359, 0.3966, -0.2550, 0.8154, -3, 2, -4, -8, 6, 3, -1, 0, 
b, 1540139373.0990, -0.3387, 0.3951, -0.2496, 0.8166, 2, -1, -3, 1, 4, -1, 2, 5, 
b, 1540139373.1588, -0.3405, 0.3935, -0.2460, 0.8177, -2, 2, -1, 3, -1, -1, 1, 2, 
b, 1540139373.2107, -0.3416, 0.3916, -0.2435, 0.8189, -1, -3, 4, -7, 0, -2, 0, 0, 
b, 1540139373.2625, -0.3420, 0.3903, -0.2424, 0.8197, -1, 0, -1, -14, 0, -7, -3, -5, 
b, 1540139373.3234, -0.3416, 0.3895, -0.2423, 0.8203, 0, 0, -4, 0, 6, 3, 1, 1, 
b, 1540139373.3762, -0.3407, 0.3892, -0.2425, 0.8207, -2, -1, -4, -22, -7, -3, -1, -3, 
b, 1540139373.4291, -0.3397, 0.3891, -0.2435, 0.8209, 0, 1, 0, -9, -1, 1, 1, -5, 
c, 1540139384.3240, -0.5787, 0.3649, -0.3563, 0.6363, -1, 15, 28, 83, 24, -12, -7, 0, 
c, 1540139384.3869, -0.5781, 0.3658, -0.3563, 0.6365, 2, 4, 13, 2, 4, -11, -1, 0, 
c, 1540139384.4477, -0.5771, 0.3663, -0.3573, 0.6364, 4, 2, -10, -3, -26, 1, 3, 2, 
c, 1540139384.5075, -0.5747, 0.3672, -0.3589, 0.6372, 3, -3, -12, -19, 1, -3, 1, 3, 
c, 1540139384.5584, -0.5742, 0.3681, -0.3590, 0.6371, -2, 4, -11, -75, 0, -9, -3, 0, 
c, 1540139384.6182, -0.5731, 0.3685, -0.3610, 0.6368, -4, 0, 4, -30, 11, -9, -3, -3, 
c, 1540139384.6781, -0.5731, 0.3673, -0.3617, 0.6371, 0, -1, -2, 15, -8, 3, 1, -1, 
c, 1540139384.7389, -0.5737, 0.3674, -0.3621, 0.6362, 1, -2, -5, 2, 4, 1, 0, 0, 
c, 1540139384.7987, -0.5710, 0.3693, -0.3642, 0.6364, 1, -3, 1, 22, -18, 9, 5, 2, 
c, 1540139384.8586, -0.5682, 0.3676, -0.3639, 0.6400, 2, -3, -6, 2, -1, -1, 1, -1, 
c, 1540139384.9104, -0.5645, 0.3649, -0.3643, 0.6445, 2, 1, 1, -5, 6, 0, 1, 1, 
c, 1540139384.9663, -0.5660, 0.3660, -0.3622, 0.6438, 1, 0, 1, 7, 0, -5, 2, 0, 
c, 1540139385.0172, -0.5597, 0.3629, -0.3594, 0.6526, -1, 1, -6, -3, 1, -2, 1, -2, 
c, 1540139385.0680, -0.5561, 0.3613, -0.3563, 0.6582, 1, 1, -2, 0, 7, -4, -4, -2, 
c, 1540139385.1210, -0.5560, 0.3608, -0.3474, 0.6633, 3, -2, 1, 11, -4, 1, 1, 0, 
c, 1540139385.1807, -0.5514, 0.3589, -0.3411, 0.6714, 1, -2, 0, -2, 0, 1, -2, 0, 
c, 1540139385.2336, -0.5493, 0.3591, -0.3371, 0.6750, -2, 0, -1, 12, -9, -4, 6, 0, 
c, 1540139385.2854, -0.5385, 0.3570, -0.3365, 0.6851, 3, -3, 3, 7, 4, 4, 3, 3, 
c, 1540139385.3463, -0.5307, 0.3582, -0.3341, 0.6917, -1, 2, 4, 38, -10, -5, -1, -1, 
c, 1540139385.3991, -0.5185, 0.3596, -0.3203, 0.7066, 3, -4, 5, 3, 5, 0, 1, 1, 
c, 1540139385.4520, -0.5115, 0.3618, -0.3136, 0.7135, -1, -6, -4, -10, -5, -1, -2, -1, 
c, 1540139385.5040, -0.5054, 0.3646, -0.3078, 0.7189, -2, -2, 0, 3, -3, 0, -2, 0, 
c, 1540139385.5577, -0.5001, 0.3672, -0.3004, 0.7244, -3, 1, 3, 7, 4, -3, 1, -3, 
c, 1540139385.6166, -0.4948, 0.3697, -0.2980, 0.7278, 1, 1, 3, -5, 2, -6, -4, 0, 
c, 1540139385.6764, -0.4912, 0.3704, -0.2944, 0.7313, -1, -2, 16, 61, 2, -5, -4, -3, 
c, 1540139385.7362, -0.4844, 0.3713, -0.2946, 0.7353, 1, -1, -9, -21, -5, 0, -1, 2, 
c, 1540139385.7881, -0.4734, 0.3719, -0.2957, 0.7417, -2, -3, -17, -18, 3, 6, -2, -1, 
c, 1540139385.8409, -0.4500, 0.3726, -0.2964, 0.7555, 2, 0, -2, 27, 6, -3, 2, 4, 
c, 1540139385.8928, -0.4127, 0.3777, -0.3020, 0.7719, 2, -3, -4, 1, -7, -9, -4, 0, 
